,word,cluster,frequency_rank
2552,shore,18,6108
1793,mount,18,6112
4558,cluster,18,6192
3985,apartments,18,6230
1971,casualties,18,6234
5052,dump,18,6237
3180,radar,18,6282
4354,nearest,18,6306
8296,mainline,18,6380
6465,terrestrial,18,6391
3288,neighborhoods,18,6461
8303,rendezvous,18,6523
2536,planet,18,6524
4489,batteries,18,6535
1128,yards,18,6615
3395,barrier,18,6616
2283,alert,18,6634
1739,wave,18,6636
7328,hydro,18,6656
4129,tide,18,6661
1493,rain,18,6667
2569,explosives,18,6735
9482,infrastructures,18,6787
4845,reconnaissance,18,6880
5374,demolition,18,6957
6541,amenities,18,6964
8660,cessna,18,6984
4295,terrain,18,7113
7861,wildfire,18,7165
4343,leak,18,7244
8141,undersea,18,7252
3315,drought,18,7253
6313,residences,18,7270
2993,ferry,18,7305
6649,vans,18,7328
5656,builder,18,7342
6993,propulsion,18,7347
2711,temperatures,18,7371
6687,stoppage,18,7437
5279,commuter,18,7450
5902,logistical,18,7471
4520,amazon,18,7539
2584,nasa,18,7622
905,guard,18,7706
2212,tropical,18,7718
1241,passengers,18,7721
8035,hubs,18,7744
7754,tractors,18,7751
3853,spill,18,7798
1649,roads,18,7802
1198,earth,18,7840
2845,dam,18,7881
1774,mountains,18,7905
969,nearby,18,7977
5962,drainage,18,8011
7043,reservoirs,18,8040
1826,corps,18,8061
4059,observation,18,8091
7173,tornadoes,18,8125
1811,naval,18,8128
2009,missiles,18,8157
3484,unidentified,18,8173
3314,miners,18,8199
5538,unstable,18,8260
2773,twin,18,8278
2717,shuttle,18,8279
5811,inspect,18,8284
4553,trans,18,8286
7589,onboard,18,8321
5313,accommodation,18,8352
6546,tankers,18,8376
6589,establishments,18,8510
4643,incoming,18,8525
3551,reactor,18,8554
6381,depths,18,8591
4574,cyclone,18,8644
5621,technicians,18,8659
6710,blackout,18,8678
1714,snow,18,8741
7047,fema,18,8807
6620,traction,18,8851
2202,fighter,18,8868
1569,explosion,18,8880
5749,planners,18,8981
7518,stationary,18,9045
5439,sabotage,18,9093
4984,ballistic,18,9312
5565,buffer,18,9318
1933,rocket,18,9378
4635,rainfall,18,9400
7165,expeditionary,18,9440
8820,shipyards,18,9486
3576,lightning,18,9499
2469,helicopters,18,9546
2602,missions,18,9705
5974,auxiliary,18,9752
3501,noise,18,9847
1266,deaths,18,9906
4528,harbour,18,9972
4296,safer,18,9984
7366,suvs,18,9993
6990,disturbances,18,10013
6360,attendant,18,10015
2103,ride,18,10220
7675,feeder,18,10306
3478,debris,18,10370
3812,mortar,18,10376
4243,cabin,18,10397
2231,quake,18,10422
7440,freighter,18,10475
1243,rescue,18,10491
2356,bound,18,10518
6573,turbulence,18,10625
7987,onward,18,10690
6581,tractor,18,10784
5919,baggage,18,10905
3940,taxi,18,10929
2763,tunnel,18,10934
9639,derailment,18,11016
4512,reactors,18,11021
5311,underwater,18,11044
4443,alpine,18,11058
9725,vehicular,18,11078
4003,alarm,18,11199
6171,attendants,18,11225
4263,elevation,18,11240
10288,seaports,18,11312
3912,orbit,18,11342
8968,chinook,18,11344
5690,vegetation,18,11345
6946,landfall,18,11436
2335,desert,18,11562
4601,prone,18,11580
4577,spacecraft,18,11597
7067,taxis,18,11627
4260,recreation,18,11722
3943,safely,18,11751
2829,dawn,18,11795
7256,standstill,18,12023
7498,wildfires,18,12044
4664,sichuan,18,12067
5458,sporadic,18,12075
3047,shelter,18,12100
5319,destroyer,18,12146
3730,uss,18,12153
2517,rivers,18,12248
1437,dozens,18,12263
6791,disturbance,18,12267
3980,highways,18,12306
5269,irrigation,18,12326
8049,blackouts,18,12448
3370,tsunami,18,12491
7804,handlers,18,12551
3348,pearl,18,12602
6580,thunderstorms,18,12608
5209,polar,18,12662
3448,craft,18,12818
2677,brigade,18,12986
8613,trough,18,13081
6736,occupants,18,13112
7829,blowout,18,13128
7025,excavation,18,13250
9940,tomahawk,18,13256
3377,explosions,18,13336
6263,unsafe,18,13377
4166,arctic,18,13531
3893,collision,18,13624
5413,vicinity,18,13628
7080,frontline,18,13645
5803,stadiums,18,13806
2690,canal,18,14166
6514,heaviest,18,14188
6849,corridors,18,14194
8626,droughts,18,14197
8804,tsunamis,18,14247
8274,wetland,18,14317
3443,ammunition,18,14506
5473,farmland,18,14616
7755,scandinavia,18,14752
1290,massive,18,14755
3805,hectares,18,14766
7705,sewer,18,14790
8062,tarmac,18,14795
4079,altitude,18,14938
5443,pirate,18,15010
7293,oceanic,18,15011
3886,evacuation,18,15160
6740,endeavour,18,15188
8787,seabed,18,15190
4835,yacht,18,15216
3593,boundary,18,15239
4656,sail,18,15332
6967,iss,18,15492
6529,densely,18,15549
8408,inaccessible,18,15578
5071,volcanic,18,15637
5327,kilometer,18,15721
860,plane,18,15747
3494,refuge,18,15752
5470,rugged,18,15792
2321,tens,18,15924
2524,atomic,18,15949
3454,retreat,18,15955
9784,transcontinental,18,16053
6752,ascent,18,16084
7341,waterways,18,16088
4721,wreckage,18,16239
5447,fatalities,18,16379
6189,forecasters,18,16394
9574,sewers,18,16466
6643,heathrow,18,16486
1145,streets,18,16522
2288,survivors,18,16542
7724,intermittent,18,16573
6252,wetlands,18,16611
9621,navigable,18,16666
5958,sewage,18,16976
6238,radius,18,17033
7294,waterway,18,17038
6394,chongqing,18,17124
5779,sumatra,18,17136
9812,mudslide,18,17205
7149,intercept,18,17234
3732,distant,18,17247
5626,busiest,18,17262
6888,predator,18,17422
2179,patrol,18,17527
5226,lanes,18,17634
8363,excursion,18,17701
8234,intersections,18,17724
9801,sniffer,18,17737
2158,tourist,18,17825
5166,dive,18,17831
5674,tianjin,18,17856
2732,wildlife,18,17911
11219,snowfalls,18,18251
8207,evacuations,18,18256
4272,blockade,18,18266
9190,motorist,18,18322
3072,explosive,18,18375
6919,toilets,18,18395
6937,nonstop,18,18420
1609,towns,18,18954
4719,ambush,18,19026
5550,laborers,18,19060
5485,nile,18,19097
12357,steamships,18,19153
2744,bomber,18,19161
2166,aboard,18,19295
5217,tornado,18,19344
8664,interceptor,18,19443
1313,crash,18,19486
4637,wilderness,18,19530
6892,amphibious,18,19655
8350,firemen,18,19850
7072,airlift,18,19881
3263,acquire,19,226
5531,subsidiaries,19,265
1735,corporation,19,309
497,inc.,19,326
1671,venture,19,400
2792,subsidiary,19,533
2004,merger,19,579
9014,reinsurance,19,683
7979,stockholders,19,768
2372,parent,19,884
6127,distributors,19,991
5288,llc,19,993
3770,pharmaceutical,19,1018
4135,automotive,19,1101
4427,semiconductor,19,1147
7513,mattel,19,1312
5723,edison,19,1316
11951,fpl,19,1324
4373,supplier,19,1347
10033,guaranty,19,1355
4170,aerospace,19,1543
1937,ltd.,19,1547
5130,hsbc,19,1548
5858,prudential,19,1578
6289,nyse,19,1616
3000,manufacturer,19,1621
5704,distributor,19,1630
5846,pharmaceuticals,19,1663
6855,fitch,19,1685
8289,rjr,19,1739
674,corp.,19,1771
6065,fannie,19,1797
10993,conseco,19,1813
766,co.,19,1829
5754,apparel,19,1930
13411,sempra,19,1968
8085,tyco,19,1993
11356,l.p.,19,2051
10456,reit,19,2064
12663,exelon,19,2078
13160,aflac,19,2079
8814,schering,19,2100
5368,insurer,19,2178
4688,ge,19,2208
5722,verizon,19,2218
11637,anadarko,19,2237
3091,ibm,19,2251
11318,metlife,19,2267
8913,plough,19,2274
9100,euronext,19,2281
10849,stockholder,19,2302
4828,merge,19,2328
10162,genomics,19,2340
7771,mastercard,19,2354
11849,celera,19,2364
10512,altria,19,2370
9828,allstate,19,2384
12504,peco,19,2445
6591,schwab,19,2471
10115,diagnostics,19,2501
8836,aventis,19,2502
5776,kraft,19,2531
12092,foodservice,19,2553
8607,fdic,19,2562
8373,s.a.,19,2570
6877,fedex,19,2577
9016,sanofi,19,2624
11918,bnsf,19,2647
15073,torchmark,19,2663
5703,biotechnology,19,2680
5459,merck,19,2702
13072,unum,19,2704
2039,boeing,19,2734
13138,reinsurers,19,2796
7400,nextel,19,2823
5666,advisors,19,2824
9389,oilfield,19,2852
3466,ag,19,2857
6453,viacom,19,2859
12070,mbia,19,2866
8767,nortel,19,2877
13911,zions,19,2882
4113,retailer,19,2974
10216,wholesaler,19,2987
3748,yahoo,19,3015
12821,pacificorp,19,3016
11919,alltel,19,3019
11709,textron,19,3025
4219,competitor,19,3041
3372,plc,19,3077
5308,motorola,19,3106
9972,rbc,19,3109
8967,csc,19,3125
11603,iac,19,3140
9640,harrah,19,3144
10272,paypal,19,3172
3408,merrill,19,3223
8088,novartis,19,3231
10165,ncr,19,3236
12497,ppl,19,3240
10936,licensee,19,3241
7120,kmart,19,3250
7947,pinnacle,19,3275
12590,mirant,19,3300
13376,biosystems,19,3320
5484,bayer,19,3326
11828,lorillard,19,3340
11499,aon,19,3362
4936,ubs,19,3365
12303,timberland,19,3399
6324,marriott,19,3426
9245,lukoil,19,3442
2915,telecom,19,3476
9703,guidant,19,3482
6077,kodak,19,3497
1767,maker,19,3508
10532,aes,19,3515
12400,inamed,19,3540
1859,gm,19,3564
8608,occidental,19,3565
11367,cendant,19,3577
11752,reinsurer,19,3581
3982,developer,19,3614
