,word,freq,cluster
14495,kladno,6.650382413614739e-07,0
14507,riverfront,6.650382413614739e-07,0
14524,resources',6.650382413614739e-07,0
14537,himeds,6.650382413614739e-07,0
14580,licap,6.650382413614739e-07,0
14613,bryant,6.175355098356543e-07,0
14618,lymphomas,6.175355098356543e-07,0
14640,bristols,6.175355098356543e-07,0
14644,mtns,6.175355098356543e-07,0
14659,vicam,6.175355098356543e-07,0
14661,cafeterias,6.175355098356543e-07,0
14663,steel's,6.175355098356543e-07,0
14672,inadequacy,6.175355098356543e-07,0
14695,.a,6.175355098356543e-07,0
14720,granule,6.175355098356543e-07,0
14749,pcf,6.175355098356543e-07,0
14755,massive,6.175355098356543e-07,0
14771,italicize,6.175355098356543e-07,0
14773,preempt,6.175355098356543e-07,0
14811,redlands,6.175355098356543e-07,0
14813,amci,6.175355098356543e-07,0
14863,mudd,6.175355098356543e-07,0
14865,mullintbg,6.175355098356543e-07,0
14887,sdo,6.175355098356543e-07,0
14898,bestseller,6.175355098356543e-07,0
14912,dcs,6.175355098356543e-07,0
14919,swordfish,6.175355098356543e-07,0
14923,maximization,6.175355098356543e-07,0
14934,bioprocessing,6.175355098356543e-07,0
14935,ajc,6.175355098356543e-07,0
14953,xscale,6.175355098356543e-07,0
14991,tougher,6.175355098356543e-07,0
15004,ncng,6.175355098356543e-07,0
15023,mulberry,6.175355098356543e-07,0
15035,csft,6.175355098356543e-07,0
15058,atmel,5.700327783098347e-07,0
15063,jug,5.700327783098347e-07,0
15074,wifi,5.700327783098347e-07,0
15080,supertarget,5.700327783098347e-07,0
15092,treehouse,5.700327783098347e-07,0
15093,subheadings,5.700327783098347e-07,0
15094,adaptable,5.700327783098347e-07,0
15138,.see,5.700327783098347e-07,0
15145,disparities,5.700327783098347e-07,0
15147,fide,5.700327783098347e-07,0
15159,gob,5.700327783098347e-07,0
15215,terrorists,5.700327783098347e-07,0
15217,unavoidable,5.700327783098347e-07,0
15229,committee's,5.700327783098347e-07,0
15236,whip,5.700327783098347e-07,0
15245,resize,5.700327783098347e-07,0
15254,beaver,5.700327783098347e-07,0
15283,wacker,5.700327783098347e-07,0
15296,doh,5.700327783098347e-07,0
15302,subdivide,5.700327783098347e-07,0
15335,uniphase,5.700327783098347e-07,0
15341,perfusion,5.700327783098347e-07,0
15370,radionics,5.700327783098347e-07,0
15397,rear,5.700327783098347e-07,0
15463,derivation,5.700327783098347e-07,0
15466,charmin,5.700327783098347e-07,0
15491,jpm,5.700327783098347e-07,0
15505,entrant,5.700327783098347e-07,0
15508,intertrochanteric,5.700327783098347e-07,0
15522,councils,5.700327783098347e-07,0
15533,eac,5.700327783098347e-07,0
15543,underdevelop,5.700327783098347e-07,0
15556,energies,5.700327783098347e-07,0
15573,hep,5.700327783098347e-07,0
15587,limavady,5.700327783098347e-07,0
15603,cheung,5.700327783098347e-07,0
15625,puncakjaya,5.700327783098347e-07,0
15652,customers.the,5.225300467840152e-07,0
15656,ancon,5.225300467840152e-07,0
15674,floral,5.225300467840152e-07,0
15677,today's,5.225300467840152e-07,0
15683,nacional,5.225300467840152e-07,0
15686,monmouth,5.225300467840152e-07,0
15692,retroceded,5.225300467840152e-07,0
15703,wager,5.225300467840152e-07,0
15715,renesas,5.225300467840152e-07,0
15734,familial,5.225300467840152e-07,0
15737,u.s.by,5.225300467840152e-07,0
15743,norm,5.225300467840152e-07,0
15758,silvicultural,5.225300467840152e-07,0
15761,chennai,5.225300467840152e-07,0
15771,mizuho,5.225300467840152e-07,0
15791,mineralize,5.225300467840152e-07,0
15793,seriesf,5.225300467840152e-07,0
15807,regadenoson,5.225300467840152e-07,0
15841,confuse,5.225300467840152e-07,0
15857,sbs,5.225300467840152e-07,0
15862,azria,5.225300467840152e-07,0
15876,opto,5.225300467840152e-07,0
15879,l.p,5.225300467840152e-07,0
15880,seriesj,5.225300467840152e-07,0
15889,nonproductive,5.225300467840152e-07,0
15891,transmucosal,5.225300467840152e-07,0
15908,xenapp,5.225300467840152e-07,0
15909,gotomeeting,5.225300467840152e-07,0
15935,p.t,5.225300467840152e-07,0
15936,ptpi,5.225300467840152e-07,0
15955,retreat,5.225300467840152e-07,0
15975,vectors,5.225300467840152e-07,0
16017,graham,5.225300467840152e-07,0
16024,ooo,5.225300467840152e-07,0
16071,classen,5.225300467840152e-07,0
16099,eurand,5.225300467840152e-07,0
16108,allowance.the,5.225300467840152e-07,0
16113,rodamco,5.225300467840152e-07,0
16117,bowman,5.225300467840152e-07,0
16122,bridal,5.225300467840152e-07,0
16132,u.s.discount,5.225300467840152e-07,0
16196,amcc,5.225300467840152e-07,0
16209,atx,5.225300467840152e-07,0
16237,sbb,5.225300467840152e-07,0
16245,smartstax,5.225300467840152e-07,0
16251,vem,4.7502731525819564e-07,0
16260,globaltracs,4.7502731525819564e-07,0
16269,pdcf,4.7502731525819564e-07,0
16273,shareholding,4.7502731525819564e-07,0
16296,unleaded,4.7502731525819564e-07,0
16297,directx,4.7502731525819564e-07,0
16306,fertifos,4.7502731525819564e-07,0
16310,statements.in,4.7502731525819564e-07,0
16324,nmed,4.7502731525819564e-07,0
16346,valtimet,4.7502731525819564e-07,0
16349,r.r,4.7502731525819564e-07,0
16350,ridder,4.7502731525819564e-07,0
16353,iitem,4.7502731525819564e-07,0
16390,federated's,4.7502731525819564e-07,0
16391,www.newfield.com,4.7502731525819564e-07,0
16400,stuffers,4.7502731525819564e-07,0
16403,kuparuk,4.7502731525819564e-07,0
16404,fractionatedseparated,4.7502731525819564e-07,0
16423,aggravate,4.7502731525819564e-07,0
16430,painkillers,4.7502731525819564e-07,0
16499,francis,4.7502731525819564e-07,0
16510,plymouth,4.7502731525819564e-07,0
16521,bridger,4.7502731525819564e-07,0
16539,outgrow,4.7502731525819564e-07,0
16574,hemoglobinuria,4.7502731525819564e-07,0
16578,tenggara,4.7502731525819564e-07,0
16599,winet,4.7502731525819564e-07,0
16610,loom,4.7502731525819564e-07,0
16621,petsmart,4.7502731525819564e-07,0
16635,swygert,4.7502731525819564e-07,0
16653,flickinger,4.7502731525819564e-07,0
16658,rmt,4.7502731525819564e-07,0
16703,agreement.we,4.7502731525819564e-07,0
16716,workshops,4.7502731525819564e-07,0
16722,u.s.salaried,4.7502731525819564e-07,0
16745,chevrolet,4.7502731525819564e-07,0
16758,infliximab,4.7502731525819564e-07,0
16770,winfrey,4.7502731525819564e-07,0
16771,teeth,4.7502731525819564e-07,0
16809,sgl,4.7502731525819564e-07,0
16815,paulson,4.7502731525819564e-07,0
16817,managementdebt,4.7502731525819564e-07,0
16821,allete,4.7502731525819564e-07,0
16831,ipi,4.7502731525819564e-07,0
16849,conmed,4.7502731525819564e-07,0
16889,claravis,4.7502731525819564e-07,0
16893,omec,4.7502731525819564e-07,0
16906,scitex,4.7502731525819564e-07,0
16916,saturate,4.7502731525819564e-07,0
16925,gcp,4.7502731525819564e-07,0
16940,avista,4.7502731525819564e-07,0
16948,kcsm's,4.7502731525819564e-07,0
16985,incidences,4.275245837323761e-07,0
16996,apx,4.275245837323761e-07,0
17000,hadco,4.275245837323761e-07,0
17006,information.the,4.275245837323761e-07,0
17045,inasmuch,4.275245837323761e-07,0
17062,nextwave,4.275245837323761e-07,0
17091,enormous,4.275245837323761e-07,0
17092,defectivity,4.275245837323761e-07,0
17106,electrocraft,4.275245837323761e-07,0
17150,locales,4.275245837323761e-07,0
17153,crusher,4.275245837323761e-07,0
17158,endothelial,4.275245837323761e-07,0
17194,lstc,4.275245837323761e-07,0
17197,cegs,4.275245837323761e-07,0
17216,pallets,4.275245837323761e-07,0
17217,rendina,4.275245837323761e-07,0
17218,recompletions,4.275245837323761e-07,0
17253,bookrunner,4.275245837323761e-07,0
17270,billion.at,4.275245837323761e-07,0
17292,insulator,4.275245837323761e-07,0
17325,hemolysis,4.275245837323761e-07,0
17351,rebrand,4.275245837323761e-07,0
17363,slop,4.275245837323761e-07,0
17381,zapata,4.275245837323761e-07,0
17389,treasury's,4.275245837323761e-07,0
17418,seacon,4.275245837323761e-07,0
17436,shares.the,4.275245837323761e-07,0
17456,immersive,4.275245837323761e-07,0
17459,hugo,4.275245837323761e-07,0
17478,fra,4.275245837323761e-07,0
17489,newstream,4.275245837323761e-07,0
17509,veterinarians,4.275245837323761e-07,0
17516,warsaw,4.275245837323761e-07,0
17544,arizona.the,4.275245837323761e-07,0
17546,stss,4.275245837323761e-07,0
17549,freehold,4.275245837323761e-07,0
17560,diflucan,4.275245837323761e-07,0
17604,wlnp,4.275245837323761e-07,0
17624,intrasegment,4.275245837323761e-07,0
17632,biweekly,4.275245837323761e-07,0
17641,microarchitecture,4.275245837323761e-07,0
17642,spotlight,4.275245837323761e-07,0
17644,pett,4.275245837323761e-07,0
17664,loestrin,4.275245837323761e-07,0
17675,umb,4.275245837323761e-07,0
17676,pemmican,4.275245837323761e-07,0
17721,pechiney,4.275245837323761e-07,0
17725,bfdne,4.275245837323761e-07,0
17726,u.s.gaapfinancial,4.275245837323761e-07,0
17735,pgh,4.275245837323761e-07,0
17747,sequentials,3.8002185220655653e-07,0
17752,adv,3.8002185220655653e-07,0
17755,omnione,3.8002185220655653e-07,0
17769,loaner,3.8002185220655653e-07,0
17784,www.dana.com,3.8002185220655653e-07,0
17792,erythema,3.8002185220655653e-07,0
17807,preconfirmation,3.8002185220655653e-07,0
17832,rush,3.8002185220655653e-07,0
17852,ambrielle,3.8002185220655653e-07,0
17868,vt,3.8002185220655653e-07,0
17908,diameters,3.8002185220655653e-07,0
17929,timan,3.8002185220655653e-07,0
17932,npr,3.8002185220655653e-07,0
17949,weiss,3.8002185220655653e-07,0
17956,malfeasance,3.8002185220655653e-07,0
17963,iquidity,3.8002185220655653e-07,0
17974,costclosed,3.8002185220655653e-07,0
17994,chunk,3.8002185220655653e-07,0
18007,elkhorn,3.8002185220655653e-07,0
18053,vigilant,3.8002185220655653e-07,0
18077,www.amb.com,3.8002185220655653e-07,0
18083,hypopnea,3.8002185220655653e-07,0
18107,undrilled,3.8002185220655653e-07,0
18113,diluent,3.8002185220655653e-07,0
18128,dispenser,3.8002185220655653e-07,0
18147,mixtures,3.8002185220655653e-07,0
18150,earlybird,3.8002185220655653e-07,0
18177,barbary,3.8002185220655653e-07,0
18185,period.these,3.8002185220655653e-07,0
18206,mauna,3.8002185220655653e-07,0
18210,cidofovir,3.8002185220655653e-07,0
18218,manuel,3.8002185220655653e-07,0
18262,checkcard,3.8002185220655653e-07,0
18273,holder's,3.8002185220655653e-07,0
18286,regeneron's,3.8002185220655653e-07,0
18287,browsers,3.8002185220655653e-07,0
18292,ufj,3.8002185220655653e-07,0
18314,duane,3.8002185220655653e-07,0
18320,spda,3.8002185220655653e-07,0
18331,downy,3.8002185220655653e-07,0
18356,athabasca,3.8002185220655653e-07,0
18367,plans.the,3.8002185220655653e-07,0
18393,mcqueary,3.8002185220655653e-07,0
18412,energade,3.8002185220655653e-07,0
18436,alignments,3.8002185220655653e-07,0
18471,navstar,3.8002185220655653e-07,0
18481,jenson,3.8002185220655653e-07,0
18513,zavesca,3.8002185220655653e-07,0
18518,allopurinol,3.8002185220655653e-07,0
18538,capman,3.8002185220655653e-07,0
18554,overcollected,3.8002185220655653e-07,0
18572,pcbs,3.8002185220655653e-07,0
18586,lester,3.8002185220655653e-07,0
18588,davita,3.8002185220655653e-07,0
18596,stoxx,3.8002185220655653e-07,0
18612,squarepants,3.8002185220655653e-07,0
18614,indictments,3.8002185220655653e-07,0
18647,killingholme,3.8002185220655653e-07,0
18663,mapps,3.8002185220655653e-07,0
18674,stil,3.8002185220655653e-07,0
18712,cavion,3.8002185220655653e-07,0
18730,naperville,3.3251912068073693e-07,0
18744,fdic's,3.3251912068073693e-07,0
18761,equipment.sales,3.3251912068073693e-07,0
18770,tl,3.3251912068073693e-07,0
18779,broadloom,3.3251912068073693e-07,0
18809,institucin,3.3251912068073693e-07,0
18844,bvgs,3.3251912068073693e-07,0
18848,puregon,3.3251912068073693e-07,0
18861,consortiums,3.3251912068073693e-07,0
18866,ball's,3.3251912068073693e-07,0
18875,transcolorado,3.3251912068073693e-07,0
18884,impound,3.3251912068073693e-07,0
18908,risksmeasuring,3.3251912068073693e-07,0
18936,nausea,3.3251912068073693e-07,0
18947,tgn,3.3251912068073693e-07,0
18950,fwa,3.3251912068073693e-07,0
18992,performance.we,3.3251912068073693e-07,0
19025,batam,3.3251912068073693e-07,0
19027,hf,3.3251912068073693e-07,0
19034,gbc,3.3251912068073693e-07,0
19056,lube,3.3251912068073693e-07,0
19081,howell,3.3251912068073693e-07,0
19084,acesa,3.3251912068073693e-07,0
19090,dilworth,3.3251912068073693e-07,0
19114,abpg,3.3251912068073693e-07,0
19148,subcommittees,3.3251912068073693e-07,0
19150,demr,3.3251912068073693e-07,0
19162,preparatory,3.3251912068073693e-07,0
19167,cyapc,3.3251912068073693e-07,0
19181,debt.we,3.3251912068073693e-07,0
19200,gemcitabine,3.3251912068073693e-07,0
19212,solidly,3.3251912068073693e-07,0
19238,swimwear,3.3251912068073693e-07,0
19257,u.s.segment,3.3251912068073693e-07,0
19281,synthesize,3.3251912068073693e-07,0
19309,oc,3.3251912068073693e-07,0
19314,triplex,3.3251912068073693e-07,0
19330,ibooks,3.3251912068073693e-07,0
19335,acumen,3.3251912068073693e-07,0
19360,potable,3.3251912068073693e-07,0
19373,neutrogena,3.3251912068073693e-07,0
19376,levofloxacin,3.3251912068073693e-07,0
19377,substitutable,3.3251912068073693e-07,0
19396,exhibitions,3.3251912068073693e-07,0
19398,dishwashers,3.3251912068073693e-07,0
19436,loans.nonperforming,3.3251912068073693e-07,0
19456,nces,3.3251912068073693e-07,0
19459,ocx,3.3251912068073693e-07,0
19463,asalliances,3.3251912068073693e-07,0
19478,crea,3.3251912068073693e-07,0
19488,happy,3.3251912068073693e-07,0
19489,gentle,3.3251912068073693e-07,0
19506,misty,3.3251912068073693e-07,0
19534,burners,3.3251912068073693e-07,0
19543,tuscaloosa,3.3251912068073693e-07,0
19552,contracts.we,3.3251912068073693e-07,0
19566,urbanization,3.3251912068073693e-07,0
19583,leo,3.3251912068073693e-07,0
19589,alvarado,3.3251912068073693e-07,0
19605,accenthealth,3.3251912068073693e-07,0
19607,dp,3.3251912068073693e-07,0
19635,instrumentality,3.3251912068073693e-07,0
19643,u.s.bank,3.3251912068073693e-07,0
19649,fortescue,3.3251912068073693e-07,0
19669,mhp,3.3251912068073693e-07,0
19670,brashear,3.3251912068073693e-07,0
19690,deactivate,3.3251912068073693e-07,0
19695,sweeney,3.3251912068073693e-07,0
19700,ok,3.3251912068073693e-07,0
19741,fitment,3.3251912068073693e-07,0
19754,elaprase,3.3251912068073693e-07,0
19777,invasiveness,2.850163891549174e-07,0
19788,estimatesproperty,2.850163891549174e-07,0
19808,www.nvidia.com,2.850163891549174e-07,0
19822,exchange.these,2.850163891549174e-07,0
19824,needs.in,2.850163891549174e-07,0
19853,orca,2.850163891549174e-07,0
19871,tijuana,2.850163891549174e-07,0
19882,cockpit,2.850163891549174e-07,0
19927,hangers,2.850163891549174e-07,0
19929,expectations.forward,2.850163891549174e-07,0
19930,samuel,2.850163891549174e-07,0
19986,cogent,2.850163891549174e-07,0
19999,consultative,2.850163891549174e-07,0
0,million,0.019341972211757107,1
3,company,0.008422851835037643,1
13,cash,0.006043487515640868,1
25,interest,0.0048565842657367405,1
50,capital,0.0031937986514069525,1
51,note,0.003164536968787048,1
52,term,0.003109671313874726,1
57,amount,0.0030197961458278753,1
62,debt,0.002817529514990936,1
68,total,0.002704520516691011,1
88,activities,0.0021910159888969016,1
92,billion,0.0021384304650978194,1
102,purchase,0.00197763371888292,1
104,respectively,0.0019526947848318647,1
105,fund,0.0019413891347287197,1
110,contract,0.0018488063109848975,1
114,losses,0.0018190696010497343,1
117,facility,0.0017795948311517783,1
126,balance,0.0016347590027295544,1
130,issue,0.001583313544487092,1
134,finance,0.0015449313374142296,1
137,addition,0.0015286379005008735,1
143,liabilities,0.0014511134426507361,1
155,pay,0.0013372968979148724,1
159,agreement,0.001281006161056776,1
160,common,0.0012788685381381142,1
162,obligations,0.0012704130519265184,1
168,fee,0.0011966888125984464,1
172,payments,0.0011776877199881186,1
180,borrow,0.0011403980757403503,1
181,outstanding,0.0011358378135138715,1
182,remain,0.0011316575731395995,1
188,lease,0.0011153166334947175,1
189,available,0.001112038945019436,1
191,hold,0.0011027759123719012,1
198,repurchase,0.001059643432146457,1
201,proceed,0.0010471502137551665,1
202,facilities,0.0010438725252798849,1
216,receive,0.0009604102259890199,1
222,senior,0.0009505771605631753,1
239,agreements,0.0008788480359591878,1
265,subsidiaries,0.0008091140260792847,1
268,transactions,0.0007995659770425949,1
271,payment,0.0007799948516539572,1
279,principal,0.0007507806717655782,1
283,short,0.000730544508135579,1
292,meet,0.0007137285411754389,1
302,guarantee,0.0006726861811371308,1
305,enter,0.0006678409025214973,1
337,option,0.0005925965757845991,1
340,write,0.0005875137835113363,1
343,aggregate,0.0005832385376740125,1
351,dividends,0.0005663275652508208,1
359,arrangements,0.0005544518823693659,1
362,revolve,0.0005494165928276291,1
380,commitments,0.0005278028499833812,1
387,contractual,0.0005170197299270202,1
388,options,0.0005164971998802362,1
392,receivables,0.0005084217355208468,1
395,right,0.0005061416044076074,1
396,capacity,0.0005052865552401427,1
426,maturity,0.0004542686215814125,1
435,issuance,0.0004450055889338777,1
438,accrue,0.00044158539226401867,1
450,covenant,0.000429377190261883,1
467,commission,0.000415173873535663,1
468,secure,0.0004136062833953109,1
472,letter,0.00040543581357287,1
488,swap,0.00039351262795988927,1
489,variable,0.0003934176224968376,1
493,dividend,0.0003888098575388331,1
499,award,0.0003780742402139979,1
501,become,0.00037484405447024216,1
514,exceed,0.0003615907923745385,1
533,subsidiary,0.0003505701586605484,1
534,equivalents,0.0003486700493995156,1
546,prefer,0.0003364143446658542,1
548,allow,0.0003350367654516054,1
553,amend,0.0003336116835058308,1
560,unsecured,0.0003300489786413943,1
567,plus,0.000315655650989071,1
580,termination,0.00030116731787369603,1
585,convertible,0.0002974621048146821,1
592,restrict,0.0002943744272655038,1
597,place,0.0002926168261990485,1
600,pursuant,0.0002919042852261612,1
603,exercise,0.00029076421966954156,1
612,affiliate,0.0002870590066105276,1
613,minimum,0.0002869164984159502,1
615,collateral,0.0002856814273962789,1
632,classify,0.00027722594118468295,1
639,either,0.0002743757772931338,1
654,schedule,0.0002661103020076412,1
663,shareholders,0.00026088500153980104,1
683,reinsurance,0.000251954488012947,1
687,extend,0.00024677669027663266,1
693,expire,0.00024463906735797076,1
715,mature,0.00023665860846163307,1
730,equal,0.00022986571785344086,1
748,contingent,0.00022416539007034253,1
758,marketable,0.00021694497487841796,1
766,repay,0.00021285973996719746,1
767,indebtedness,0.00021209969626278434,1
770,subordinate,0.00021171967441057778,1
786,terminate,0.00020354920458813682,1
805,bear,0.00019689882217452208,1
814,securitization,0.0001951887238395926,1
826,commit,0.00019091347800226884,1
859,minority,0.0001806528879926918,1
861,settle,0.00018055788252964016,1
873,consideration,0.00017789772956419426,1
878,agree,0.0001753325820618,1
882,partnership,0.00017438252743128362,1
884,parent,0.0001738599973844996,1
889,refinance,0.00017286244002245738,1
892,maximum,0.00017129484988210534,1
895,moody,0.0001706773143722697,1
896,original,0.00017062981164074387,1
910,adequate,0.00016611705214579102,1
916,series,0.00016416944015323242,1
917,redemption,0.00016407443469018077,1
925,former,0.00016212682269762217,1
926,reach,0.00016179430357694143,1
937,unconsolidated,0.00015937166426912463,1
939,request,0.0001585641178331857,1
955,allocation,0.0001544313801904394,1
972,repayment,0.00015162871903041605,1
976,restrictions,0.00015110618898363202,1
981,royalty,0.00014877855513886686,1
983,failure,0.00014839853328666033,1
985,registration,0.00014792350597140212,1
989,satisfy,0.00014702095407241155,1
996,holders,0.00014554836939511113,1
